Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A14008_001
"060375543011","15000US060375543011","Block Group 1","Block Group 1, Census Tract 5543.01, Los Angeles County, California","ca","150","00","ACSSF","0019181",,,,,"06","037",,,,"554301","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83145
"060375543012","15000US060375543012","Block Group 2","Block Group 2, Census Tract 5543.01, Los Angeles County, California","ca","150","00","ACSSF","0019182",,,,,"06","037",,,,"554301","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55475.1269035533
"060375543013","15000US060375543013","Block Group 3","Block Group 3, Census Tract 5543.01, Los Angeles County, California","ca","150","00","ACSSF","0019183",,,,,"06","037",,,,"554301","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132654.135338346
"060375543021","15000US060375543021","Block Group 1","Block Group 1, Census Tract 5543.02, Los Angeles County, California","ca","150","00","ACSSF","0019184",,,,,"06","037",,,,"554302","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84840.5633802817
"060375543022","15000US060375543022","Block Group 2","Block Group 2, Census Tract 5543.02, Los Angeles County, California","ca","150","00","ACSSF","0019185",,,,,"06","037",,,,"554302","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50408.7719298246
"060375544031","15000US060375544031","Block Group 1","Block Group 1, Census Tract 5544.03, Los Angeles County, California","ca","150","00","ACSSF","0019186",,,,,"06","037",,,,"554403","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54534.2696629213
"060375544032","15000US060375544032","Block Group 2","Block Group 2, Census Tract 5544.03, Los Angeles County, California","ca","150","00","ACSSF","0019187",,,,,"06","037",,,,"554403","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79027.5820170109
"060375544041","15000US060375544041","Block Group 1","Block Group 1, Census Tract 5544.04, Los Angeles County, California","ca","150","00","ACSSF","0019188",,,,,"06","037",,,,"554404","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60097.0297029703
"060375544042","15000US060375544042","Block Group 2","Block Group 2, Census Tract 5544.04, Los Angeles County, California","ca","150","00","ACSSF","0019189",,,,,"06","037",,,,"554404","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68439.3939393939
"060375544051","15000US060375544051","Block Group 1","Block Group 1, Census Tract 5544.05, Los Angeles County, California","ca","150","00","ACSSF","0019190",,,,,"06","037",,,,"554405","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85365.8536585366
"060375544052","15000US060375544052","Block Group 2","Block Group 2, Census Tract 5544.05, Los Angeles County, California","ca","150","00","ACSSF","0019191",,,,,"06","037",,,,"554405","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59008.4299262381
"060375544061","15000US060375544061","Block Group 1","Block Group 1, Census Tract 5544.06, Los Angeles County, California","ca","150","00","ACSSF","0019192",,,,,"06","037",,,,"554406","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89260.3641456583
"060375544062","15000US060375544062","Block Group 2","Block Group 2, Census Tract 5544.06, Los Angeles County, California","ca","150","00","ACSSF","0019193",,,,,"06","037",,,,"554406","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101237.686567164
"060375544063","15000US060375544063","Block Group 3","Block Group 3, Census Tract 5544.06, Los Angeles County, California","ca","150","00","ACSSF","0019194",,,,,"06","037",,,,"554406","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89719.4357366771
"060375545111","15000US060375545111","Block Group 1","Block Group 1, Census Tract 5545.11, Los Angeles County, California","ca","150","00","ACSSF","0019195",,,,,"06","037",,,,"554511","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120655.762081784
"060375545112","15000US060375545112","Block Group 2","Block Group 2, Census Tract 5545.11, Los Angeles County, California","ca","150","00","ACSSF","0019196",,,,,"06","037",,,,"554511","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133700.520833333
"060375545121","15000US060375545121","Block Group 1","Block Group 1, Census Tract 5545.12, Los Angeles County, California","ca","150","00","ACSSF","0019197",,,,,"06","037",,,,"554512","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138047.394540943
"060375545122","15000US060375545122","Block Group 2","Block Group 2, Census Tract 5545.12, Los Angeles County, California","ca","150","00","ACSSF","0019198",,,,,"06","037",,,,"554512","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121888.372093023
"060375545131","15000US060375545131","Block Group 1","Block Group 1, Census Tract 5545.13, Los Angeles County, California","ca","150","00","ACSSF","0019199",,,,,"06","037",,,,"554513","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114659.074299635
"060375545141","15000US060375545141","Block Group 1","Block Group 1, Census Tract 5545.14, Los Angeles County, California","ca","150","00","ACSSF","0019200",,,,,"06","037",,,,"554514","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68536.1396303901
"060375545142","15000US060375545142","Block Group 2","Block Group 2, Census Tract 5545.14, Los Angeles County, California","ca","150","00","ACSSF","0019201",,,,,"06","037",,,,"554514","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156979.08847185
"060375545143","15000US060375545143","Block Group 3","Block Group 3, Census Tract 5545.14, Los Angeles County, California","ca","150","00","ACSSF","0019202",,,,,"06","037",,,,"554514","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118002.739726027
"060375545151","15000US060375545151","Block Group 1","Block Group 1, Census Tract 5545.15, Los Angeles County, California","ca","150","00","ACSSF","0019203",,,,,"06","037",,,,"554515","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176838.42364532
"060375545152","15000US060375545152","Block Group 2","Block Group 2, Census Tract 5545.15, Los Angeles County, California","ca","150","00","ACSSF","0019204",,,,,"06","037",,,,"554515","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114517.621776504
"060375545161","15000US060375545161","Block Group 1","Block Group 1, Census Tract 5545.16, Los Angeles County, California","ca","150","00","ACSSF","0019205",,,,,"06","037",,,,"554516","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129866.027874564
"060375545162","15000US060375545162","Block Group 2","Block Group 2, Census Tract 5545.16, Los Angeles County, California","ca","150","00","ACSSF","0019206",,,,,"06","037",,,,"554516","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142420.783645656
"060375545171","15000US060375545171","Block Group 1","Block Group 1, Census Tract 5545.17, Los Angeles County, California","ca","150","00","ACSSF","0019207",,,,,"06","037",,,,"554517","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150123.38090011
"060375545172","15000US060375545172","Block Group 2","Block Group 2, Census Tract 5545.17, Los Angeles County, California","ca","150","00","ACSSF","0019208",,,,,"06","037",,,,"554517","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106858.02238806
"060375545181","15000US060375545181","Block Group 1","Block Group 1, Census Tract 5545.18, Los Angeles County, California","ca","150","00","ACSSF","0019209",,,,,"06","037",,,,"554518","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124259.078590786
"060375545182","15000US060375545182","Block Group 2","Block Group 2, Census Tract 5545.18, Los Angeles County, California","ca","150","00","ACSSF","0019210",,,,,"06","037",,,,"554518","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103240.436456996
"060375545183","15000US060375545183","Block Group 3","Block Group 3, Census Tract 5545.18, Los Angeles County, California","ca","150","00","ACSSF","0019211",,,,,"06","037",,,,"554518","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124538.105263158
"060375545191","15000US060375545191","Block Group 1","Block Group 1, Census Tract 5545.19, Los Angeles County, California","ca","150","00","ACSSF","0019212",,,,,"06","037",,,,"554519","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147269.367088608
"060375545192","15000US060375545192","Block Group 2","Block Group 2, Census Tract 5545.19, Los Angeles County, California","ca","150","00","ACSSF","0019213",,,,,"06","037",,,,"554519","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132398.641975309
"060375545211","15000US060375545211","Block Group 1","Block Group 1, Census Tract 5545.21, Los Angeles County, California","ca","150","00","ACSSF","0019214",,,,,"06","037",,,,"554521","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115257.404326123
"060375545212","15000US060375545212","Block Group 2","Block Group 2, Census Tract 5545.21, Los Angeles County, California","ca","150","00","ACSSF","0019215",,,,,"06","037",,,,"554521","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93789.53125
"060375545213","15000US060375545213","Block Group 3","Block Group 3, Census Tract 5545.21, Los Angeles County, California","ca","150","00","ACSSF","0019216",,,,,"06","037",,,,"554521","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108744.259818731
"060375545221","15000US060375545221","Block Group 1","Block Group 1, Census Tract 5545.22, Los Angeles County, California","ca","150","00","ACSSF","0019217",,,,,"06","037",,,,"554522","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132595.398773006
"060375545222","15000US060375545222","Block Group 2","Block Group 2, Census Tract 5545.22, Los Angeles County, California","ca","150","00","ACSSF","0019218",,,,,"06","037",,,,"554522","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119677.124183007
"060375545223","15000US060375545223","Block Group 3","Block Group 3, Census Tract 5545.22, Los Angeles County, California","ca","150","00","ACSSF","0019219",,,,,"06","037",,,,"554522","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135214.516129032
"060375546001","15000US060375546001","Block Group 1","Block Group 1, Census Tract 5546, Los Angeles County, California","ca","150","00","ACSSF","0019220",,,,,"06","037",,,,"554600","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71535.2405721717
"060375546002","15000US060375546002","Block Group 2","Block Group 2, Census Tract 5546, Los Angeles County, California","ca","150","00","ACSSF","0019221",,,,,"06","037",,,,"554600","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102167.219917012
"060375547001","15000US060375547001","Block Group 1","Block Group 1, Census Tract 5547, Los Angeles County, California","ca","150","00","ACSSF","0019222",,,,,"06","037",,,,"554700","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82675.8104738155
"060375547002","15000US060375547002","Block Group 2","Block Group 2, Census Tract 5547, Los Angeles County, California","ca","150","00","ACSSF","0019223",,,,,"06","037",,,,"554700","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81035.7682619647
"060375547003","15000US060375547003","Block Group 3","Block Group 3, Census Tract 5547, Los Angeles County, California","ca","150","00","ACSSF","0019224",,,,,"06","037",,,,"554700","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87934.2696629213
"060375548011","15000US060375548011","Block Group 1","Block Group 1, Census Tract 5548.01, Los Angeles County, California","ca","150","00","ACSSF","0019225",,,,,"06","037",,,,"554801","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56291.0256410256
"060375548012","15000US060375548012","Block Group 2","Block Group 2, Census Tract 5548.01, Los Angeles County, California","ca","150","00","ACSSF","0019226",,,,,"06","037",,,,"554801","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113967.567567568
"060375548021","15000US060375548021","Block Group 1","Block Group 1, Census Tract 5548.02, Los Angeles County, California","ca","150","00","ACSSF","0019227",,,,,"06","037",,,,"554802","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95054.7586206897
"060375548022","15000US060375548022","Block Group 2","Block Group 2, Census Tract 5548.02, Los Angeles County, California","ca","150","00","ACSSF","0019228",,,,,"06","037",,,,"554802","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88562.4288425047
"060375548023","15000US060375548023","Block Group 3","Block Group 3, Census Tract 5548.02, Los Angeles County, California","ca","150","00","ACSSF","0019229",,,,,"06","037",,,,"554802","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77451.0638297872
"060375549001","15000US060375549001","Block Group 1","Block Group 1, Census Tract 5549, Los Angeles County, California","ca","150","00","ACSSF","0019230",,,,,"06","037",,,,"554900","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121499.420289855
"060375549002","15000US060375549002","Block Group 2","Block Group 2, Census Tract 5549, Los Angeles County, California","ca","150","00","ACSSF","0019231",,,,,"06","037",,,,"554900","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71118.8235294118
"060375549003","15000US060375549003","Block Group 3","Block Group 3, Census Tract 5549, Los Angeles County, California","ca","150","00","ACSSF","0019232",,,,,"06","037",,,,"554900","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71456.0344827586
"060375549004","15000US060375549004","Block Group 4","Block Group 4, Census Tract 5549, Los Angeles County, California","ca","150","00","ACSSF","0019233",,,,,"06","037",,,,"554900","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74765.4347826087
"060375549005","15000US060375549005","Block Group 5","Block Group 5, Census Tract 5549, Los Angeles County, California","ca","150","00","ACSSF","0019234",,,,,"06","037",,,,"554900","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77226.8656716418
"060375550011","15000US060375550011","Block Group 1","Block Group 1, Census Tract 5550.01, Los Angeles County, California","ca","150","00","ACSSF","0019235",,,,,"06","037",,,,"555001","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140237.583892617
"060375550012","15000US060375550012","Block Group 2","Block Group 2, Census Tract 5550.01, Los Angeles County, California","ca","150","00","ACSSF","0019236",,,,,"06","037",,,,"555001","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125016.393442623
"060375550013","15000US060375550013","Block Group 3","Block Group 3, Census Tract 5550.01, Los Angeles County, California","ca","150","00","ACSSF","0019237",,,,,"06","037",,,,"555001","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108517.015706806
"060375550014","15000US060375550014","Block Group 4","Block Group 4, Census Tract 5550.01, Los Angeles County, California","ca","150","00","ACSSF","0019238",,,,,"06","037",,,,"555001","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66338.5878489327
"060375550021","15000US060375550021","Block Group 1","Block Group 1, Census Tract 5550.02, Los Angeles County, California","ca","150","00","ACSSF","0019239",,,,,"06","037",,,,"555002","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86741.2048192771
"060375550022","15000US060375550022","Block Group 2","Block Group 2, Census Tract 5550.02, Los Angeles County, California","ca","150","00","ACSSF","0019240",,,,,"06","037",,,,"555002","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92993.7321937322
"060375551021","15000US060375551021","Block Group 1","Block Group 1, Census Tract 5551.02, Los Angeles County, California","ca","150","00","ACSSF","0019241",,,,,"06","037",,,,"555102","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78235.2652259332
"060375551022","15000US060375551022","Block Group 2","Block Group 2, Census Tract 5551.02, Los Angeles County, California","ca","150","00","ACSSF","0019242",,,,,"06","037",,,,"555102","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46814.4018583043
"060375551031","15000US060375551031","Block Group 1","Block Group 1, Census Tract 5551.03, Los Angeles County, California","ca","150","00","ACSSF","0019243",,,,,"06","037",,,,"555103","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95704.0066777963
"060375551032","15000US060375551032","Block Group 2","Block Group 2, Census Tract 5551.03, Los Angeles County, California","ca","150","00","ACSSF","0019244",,,,,"06","037",,,,"555103","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99781.1408614668
"060375551041","15000US060375551041","Block Group 1","Block Group 1, Census Tract 5551.04, Los Angeles County, California","ca","150","00","ACSSF","0019245",,,,,"06","037",,,,"555104","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83819.9034981906
"060375551042","15000US060375551042","Block Group 2","Block Group 2, Census Tract 5551.04, Los Angeles County, California","ca","150","00","ACSSF","0019246",,,,,"06","037",,,,"555104","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70825.5411255411
"060375552021","15000US060375552021","Block Group 1","Block Group 1, Census Tract 5552.02, Los Angeles County, California","ca","150","00","ACSSF","0019247",,,,,"06","037",,,,"555202","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114865
"060375552022","15000US060375552022","Block Group 2","Block Group 2, Census Tract 5552.02, Los Angeles County, California","ca","150","00","ACSSF","0019248",,,,,"06","037",,,,"555202","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197570.48092869
"060375552111","15000US060375552111","Block Group 1","Block Group 1, Census Tract 5552.11, Los Angeles County, California","ca","150","00","ACSSF","0019249",,,,,"06","037",,,,"555211","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67490.6844106464
"060375552112","15000US060375552112","Block Group 2","Block Group 2, Census Tract 5552.11, Los Angeles County, California","ca","150","00","ACSSF","0019250",,,,,"06","037",,,,"555211","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67744.2477876106
"060375552113","15000US060375552113","Block Group 3","Block Group 3, Census Tract 5552.11, Los Angeles County, California","ca","150","00","ACSSF","0019251",,,,,"06","037",,,,"555211","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54404.6321525886
"060375552121","15000US060375552121","Block Group 1","Block Group 1, Census Tract 5552.12, Los Angeles County, California","ca","150","00","ACSSF","0019252",,,,,"06","037",,,,"555212","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58574.0033222591
"060375700011","15000US060375700011","Block Group 1","Block Group 1, Census Tract 5700.01, Los Angeles County, California","ca","150","00","ACSSF","0019253",,,,,"06","037",,,,"570001","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137878.16091954
"060375700012","15000US060375700012","Block Group 2","Block Group 2, Census Tract 5700.01, Los Angeles County, California","ca","150","00","ACSSF","0019254",,,,,"06","037",,,,"570001","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93974.1803278688
"060375700013","15000US060375700013","Block Group 3","Block Group 3, Census Tract 5700.01, Los Angeles County, California","ca","150","00","ACSSF","0019255",,,,,"06","037",,,,"570001","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90968.7739463601
"060375700014","15000US060375700014","Block Group 4","Block Group 4, Census Tract 5700.01, Los Angeles County, California","ca","150","00","ACSSF","0019256",,,,,"06","037",,,,"570001","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96381.4285714286
"060375700021","15000US060375700021","Block Group 1","Block Group 1, Census Tract 5700.02, Los Angeles County, California","ca","150","00","ACSSF","0019257",,,,,"06","037",,,,"570002","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118441.777777778
"060375700022","15000US060375700022","Block Group 2","Block Group 2, Census Tract 5700.02, Los Angeles County, California","ca","150","00","ACSSF","0019258",,,,,"06","037",,,,"570002","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119279.927007299
"060375700023","15000US060375700023","Block Group 3","Block Group 3, Census Tract 5700.02, Los Angeles County, California","ca","150","00","ACSSF","0019259",,,,,"06","037",,,,"570002","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98193.7869822485
"060375700031","15000US060375700031","Block Group 1","Block Group 1, Census Tract 5700.03, Los Angeles County, California","ca","150","00","ACSSF","0019260",,,,,"06","037",,,,"570003","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117755.675675676
"060375700032","15000US060375700032","Block Group 2","Block Group 2, Census Tract 5700.03, Los Angeles County, California","ca","150","00","ACSSF","0019261",,,,,"06","037",,,,"570003","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138273.097826087
"060375700033","15000US060375700033","Block Group 3","Block Group 3, Census Tract 5700.03, Los Angeles County, California","ca","150","00","ACSSF","0019262",,,,,"06","037",,,,"570003","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100196.280991736
"060375700034","15000US060375700034","Block Group 4","Block Group 4, Census Tract 5700.03, Los Angeles County, California","ca","150","00","ACSSF","0019263",,,,,"06","037",,,,"570003","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109286.79245283
"060375700035","15000US060375700035","Block Group 5","Block Group 5, Census Tract 5700.03, Los Angeles County, California","ca","150","00","ACSSF","0019264",,,,,"06","037",,,,"570003","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92798.4615384615
"060375701001","15000US060375701001","Block Group 1","Block Group 1, Census Tract 5701, Los Angeles County, California","ca","150","00","ACSSF","0019265",,,,,"06","037",,,,"570100","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114363.12849162
"060375701002","15000US060375701002","Block Group 2","Block Group 2, Census Tract 5701, Los Angeles County, California","ca","150","00","ACSSF","0019266",,,,,"06","037",,,,"570100","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84078.0303030303
"060375702021","15000US060375702021","Block Group 1","Block Group 1, Census Tract 5702.02, Los Angeles County, California","ca","150","00","ACSSF","0019267",,,,,"06","037",,,,"570202","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45751.6666666667
"060375702022","15000US060375702022","Block Group 2","Block Group 2, Census Tract 5702.02, Los Angeles County, California","ca","150","00","ACSSF","0019268",,,,,"06","037",,,,"570202","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75563.5135135135
"060375702023","15000US060375702023","Block Group 3","Block Group 3, Census Tract 5702.02, Los Angeles County, California","ca","150","00","ACSSF","0019269",,,,,"06","037",,,,"570202","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64799.6108949416
"060375702024","15000US060375702024","Block Group 4","Block Group 4, Census Tract 5702.02, Los Angeles County, California","ca","150","00","ACSSF","0019270",,,,,"06","037",,,,"570202","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69217.9930795848
"060375702025","15000US060375702025","Block Group 5","Block Group 5, Census Tract 5702.02, Los Angeles County, California","ca","150","00","ACSSF","0019271",,,,,"06","037",,,,"570202","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79949.8929336188
"060375702031","15000US060375702031","Block Group 1","Block Group 1, Census Tract 5702.03, Los Angeles County, California","ca","150","00","ACSSF","0019272",,,,,"06","037",,,,"570203","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57103.0434782609
"060375702032","15000US060375702032","Block Group 2","Block Group 2, Census Tract 5702.03, Los Angeles County, California","ca","150","00","ACSSF","0019273",,,,,"06","037",,,,"570203","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44626.7961165049
"060375702041","15000US060375702041","Block Group 1","Block Group 1, Census Tract 5702.04, Los Angeles County, California","ca","150","00","ACSSF","0019274",,,,,"06","037",,,,"570204","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53963.0319148936
"060375702042","15000US060375702042","Block Group 2","Block Group 2, Census Tract 5702.04, Los Angeles County, California","ca","150","00","ACSSF","0019275",,,,,"06","037",,,,"570204","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70088.3211678832
"060375703011","15000US060375703011","Block Group 1","Block Group 1, Census Tract 5703.01, Los Angeles County, California","ca","150","00","ACSSF","0019276",,,,,"06","037",,,,"570301","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44403.4090909091
"060375703012","15000US060375703012","Block Group 2","Block Group 2, Census Tract 5703.01, Los Angeles County, California","ca","150","00","ACSSF","0019277",,,,,"06","037",,,,"570301","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45184.358974359
"060375703013","15000US060375703013","Block Group 3","Block Group 3, Census Tract 5703.01, Los Angeles County, California","ca","150","00","ACSSF","0019278",,,,,"06","037",,,,"570301","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61053.0474040632
"060375703014","15000US060375703014","Block Group 4","Block Group 4, Census Tract 5703.01, Los Angeles County, California","ca","150","00","ACSSF","0019279",,,,,"06","037",,,,"570301","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55516.5198237885
"060375703031","15000US060375703031","Block Group 1","Block Group 1, Census Tract 5703.03, Los Angeles County, California","ca","150","00","ACSSF","0019280",,,,,"06","037",,,,"570303","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66177.183600713
"060375703032","15000US060375703032","Block Group 2","Block Group 2, Census Tract 5703.03, Los Angeles County, California","ca","150","00","ACSSF","0019281",,,,,"06","037",,,,"570303","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70546.7248908297
"060375703041","15000US060375703041","Block Group 1","Block Group 1, Census Tract 5703.04, Los Angeles County, California","ca","150","00","ACSSF","0019282",,,,,"06","037",,,,"570304","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72724.4705882353
"060375703042","15000US060375703042","Block Group 2","Block Group 2, Census Tract 5703.04, Los Angeles County, California","ca","150","00","ACSSF","0019283",,,,,"06","037",,,,"570304","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57897.3293768546
"060375703043","15000US060375703043","Block Group 3","Block Group 3, Census Tract 5703.04, Los Angeles County, California","ca","150","00","ACSSF","0019284",,,,,"06","037",,,,"570304","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52140.2941176471
"060375704021","15000US060375704021","Block Group 1","Block Group 1, Census Tract 5704.02, Los Angeles County, California","ca","150","00","ACSSF","0019285",,,,,"06","037",,,,"570402","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53571.1217183771
"060375704022","15000US060375704022","Block Group 2","Block Group 2, Census Tract 5704.02, Los Angeles County, California","ca","150","00","ACSSF","0019286",,,,,"06","037",,,,"570402","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124471.042471042
