Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_B04001_001,SE_B04001_002,SE_B04001_003,SE_B04001_004,SE_B04001_005,SE_B04001_006,SE_B04001_007,SE_B04001_008,SE_B04001_009,SE_B04001_010,PCT_SE_B04001_002,PCT_SE_B04001_003,PCT_SE_B04001_004,PCT_SE_B04001_005,PCT_SE_B04001_006,PCT_SE_B04001_007,PCT_SE_B04001_008,PCT_SE_B04001_009,PCT_SE_B04001_010
"060371047013","15000US060371047013","Block Group 3","Block Group 3, Census Tract 1047.01, Los Angeles County, California","ca","150","00","ACSSF","0014381",,,,,"06","037",,,,"104701","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907,34,8,26,0,0,0,0,0,873,3.75,0.88,2.87,0,0,0,0,0,96.25
"060371047031","15000US060371047031","Block Group 1","Block Group 1, Census Tract 1047.03, Los Angeles County, California","ca","150","00","ACSSF","0014382",,,,,"06","037",,,,"104703","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1221,230,81,149,0,0,0,0,0,991,18.84,6.63,12.2,0,0,0,0,0,81.16
"060371047032","15000US060371047032","Block Group 2","Block Group 2, Census Tract 1047.03, Los Angeles County, California","ca","150","00","ACSSF","0014383",,,,,"06","037",,,,"104703","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953,88,49,24,15,0,0,0,0,865,9.23,5.14,2.52,1.57,0,0,0,0,90.77
"060371047041","15000US060371047041","Block Group 1","Block Group 1, Census Tract 1047.04, Los Angeles County, California","ca","150","00","ACSSF","0014384",,,,,"06","037",,,,"104704","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4321,944,275,555,0,89,0,0,25,3377,21.85,6.36,12.84,0,2.06,0,0,0.58,78.15
"060371048101","15000US060371048101","Block Group 1","Block Group 1, Census Tract 1048.10, Los Angeles County, California","ca","150","00","ACSSF","0014385",,,,,"06","037",,,,"104810","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853,23,0,0,23,0,0,0,0,830,2.7,0,0,2.7,0,0,0,0,97.3
"060371048102","15000US060371048102","Block Group 2","Block Group 2, Census Tract 1048.10, Los Angeles County, California","ca","150","00","ACSSF","0014386",,,,,"06","037",,,,"104810","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010,78,30,12,0,36,0,0,0,932,7.72,2.97,1.19,0,3.56,0,0,0,92.28
"060371048103","15000US060371048103","Block Group 3","Block Group 3, Census Tract 1048.10, Los Angeles County, California","ca","150","00","ACSSF","0014387",,,,,"06","037",,,,"104810","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3768,169,158,0,0,11,0,0,0,3599,4.49,4.19,0,0,0.29,0,0,0,95.51
"060371048211","15000US060371048211","Block Group 1","Block Group 1, Census Tract 1048.21, Los Angeles County, California","ca","150","00","ACSSF","0014388",,,,,"06","037",,,,"104821","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2468,312,103,86,0,119,0,0,4,2156,12.64,4.17,3.48,0,4.82,0,0,0.16,87.36
"060371048212","15000US060371048212","Block Group 2","Block Group 2, Census Tract 1048.21, Los Angeles County, California","ca","150","00","ACSSF","0014389",,,,,"06","037",,,,"104821","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1083,69,62,0,0,0,0,0,7,1014,6.37,5.72,0,0,0,0,0,0.65,93.63
"060371048221","15000US060371048221","Block Group 1","Block Group 1, Census Tract 1048.22, Los Angeles County, California","ca","150","00","ACSSF","0014390",,,,,"06","037",,,,"104822","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2839,266,68,35,0,142,0,0,21,2573,9.37,2.4,1.23,0,5,0,0,0.74,90.63
"060371060101","15000US060371060101","Block Group 1","Block Group 1, Census Tract 1060.10, Los Angeles County, California","ca","150","00","ACSSF","0014391",,,,,"06","037",,,,"106010","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3093,866,550,124,0,118,0,6,68,2227,28,17.78,4.01,0,3.82,0,0.19,2.2,72
"060371060201","15000US060371060201","Block Group 1","Block Group 1, Census Tract 1060.20, Los Angeles County, California","ca","150","00","ACSSF","0014392",,,,,"06","037",,,,"106020","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2418,384,329,14,0,29,0,0,12,2034,15.88,13.61,0.58,0,1.2,0,0,0.5,84.12
"060371060202","15000US060371060202","Block Group 2","Block Group 2, Census Tract 1060.20, Los Angeles County, California","ca","150","00","ACSSF","0014393",,,,,"06","037",,,,"106020","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3002,849,727,40,0,42,0,9,31,2153,28.28,24.22,1.33,0,1.4,0,0.3,1.03,71.72
"060371061111","15000US060371061111","Block Group 1","Block Group 1, Census Tract 1061.11, Los Angeles County, California","ca","150","00","ACSSF","0014394",,,,,"06","037",,,,"106111","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1404,637,478,34,0,125,0,0,0,767,45.37,34.05,2.42,0,8.9,0,0,0,54.63
"060371061112","15000US060371061112","Block Group 2","Block Group 2, Census Tract 1061.11, Los Angeles County, California","ca","150","00","ACSSF","0014395",,,,,"06","037",,,,"106111","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2787,1176,658,151,22,297,0,0,48,1611,42.2,23.61,5.42,0.79,10.66,0,0,1.72,57.8
"060371061121","15000US060371061121","Block Group 1","Block Group 1, Census Tract 1061.12, Los Angeles County, California","ca","150","00","ACSSF","0014396",,,,,"06","037",,,,"106112","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2099,312,267,23,0,0,19,0,3,1787,14.86,12.72,1.1,0,0,0.91,0,0.14,85.14
"060371061122","15000US060371061122","Block Group 2","Block Group 2, Census Tract 1061.12, Los Angeles County, California","ca","150","00","ACSSF","0014397",,,,,"06","037",,,,"106112","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3512,1404,763,135,0,432,0,0,74,2108,39.98,21.73,3.84,0,12.3,0,0,2.11,60.02
"060371061131","15000US060371061131","Block Group 1","Block Group 1, Census Tract 1061.13, Los Angeles County, California","ca","150","00","ACSSF","0014398",,,,,"06","037",,,,"106113","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2166,787,405,115,0,267,0,0,0,1379,36.33,18.7,5.31,0,12.33,0,0,0,63.67
"060371061132","15000US060371061132","Block Group 2","Block Group 2, Census Tract 1061.13, Los Angeles County, California","ca","150","00","ACSSF","0014399",,,,,"06","037",,,,"106113","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1531,260,166,25,27,42,0,0,0,1271,16.98,10.84,1.63,1.76,2.74,0,0,0,83.02
"060371061141","15000US060371061141","Block Group 1","Block Group 1, Census Tract 1061.14, Los Angeles County, California","ca","150","00","ACSSF","0014400",,,,,"06","037",,,,"106114","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4802,633,200,161,0,251,0,0,21,4169,13.18,4.16,3.35,0,5.23,0,0,0.44,86.82
"060371061142","15000US060371061142","Block Group 2","Block Group 2, Census Tract 1061.14, Los Angeles County, California","ca","150","00","ACSSF","0014401",,,,,"06","037",,,,"106114","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1522,108,27,47,0,34,0,0,0,1414,7.1,1.77,3.09,0,2.23,0,0,0,92.9
"060371064031","15000US060371064031","Block Group 1","Block Group 1, Census Tract 1064.03, Los Angeles County, California","ca","150","00","ACSSF","0014402",,,,,"06","037",,,,"106403","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1141,208,180,21,0,7,0,0,0,933,18.23,15.78,1.84,0,0.61,0,0,0,81.77
"060371064032","15000US060371064032","Block Group 2","Block Group 2, Census Tract 1064.03, Los Angeles County, California","ca","150","00","ACSSF","0014403",,,,,"06","037",,,,"106403","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1480,32,32,0,0,0,0,0,0,1448,2.16,2.16,0,0,0,0,0,0,97.84
"060371064033","15000US060371064033","Block Group 3","Block Group 3, Census Tract 1064.03, Los Angeles County, California","ca","150","00","ACSSF","0014404",,,,,"06","037",,,,"106403","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1046,109,68,41,0,0,0,0,0,937,10.42,6.5,3.92,0,0,0,0,0,89.58
"060371064051","15000US060371064051","Block Group 1","Block Group 1, Census Tract 1064.05, Los Angeles County, California","ca","150","00","ACSSF","0014405",,,,,"06","037",,,,"106405","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1480,281,195,33,0,53,0,0,0,1199,18.99,13.18,2.23,0,3.58,0,0,0,81.01
"060371064052","15000US060371064052","Block Group 2","Block Group 2, Census Tract 1064.05, Los Angeles County, California","ca","150","00","ACSSF","0014406",,,,,"06","037",,,,"106405","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2282,807,572,235,0,0,0,0,0,1475,35.36,25.07,10.3,0,0,0,0,0,64.64
"060371064053","15000US060371064053","Block Group 3","Block Group 3, Census Tract 1064.05, Los Angeles County, California","ca","150","00","ACSSF","0014407",,,,,"06","037",,,,"106405","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996,130,41,40,0,12,0,0,37,866,13.05,4.12,4.02,0,1.2,0,0,3.71,86.95
"060371064061","15000US060371064061","Block Group 1","Block Group 1, Census Tract 1064.06, Los Angeles County, California","ca","150","00","ACSSF","0014408",,,,,"06","037",,,,"106406","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3703,1206,904,43,0,198,0,0,61,2497,32.57,24.41,1.16,0,5.35,0,0,1.65,67.43
"060371064062","15000US060371064062","Block Group 2","Block Group 2, Census Tract 1064.06, Los Angeles County, California","ca","150","00","ACSSF","0014409",,,,,"06","037",,,,"106406","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869,113,83,0,0,26,0,0,4,756,13,9.55,0,0,2.99,0,0,0.46,87
"060371064063","15000US060371064063","Block Group 3","Block Group 3, Census Tract 1064.06, Los Angeles County, California","ca","150","00","ACSSF","0014410",,,,,"06","037",,,,"106406","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1267,506,251,17,0,194,0,0,44,761,39.94,19.81,1.34,0,15.31,0,0,3.47,60.06
"060371064071","15000US060371064071","Block Group 1","Block Group 1, Census Tract 1064.07, Los Angeles County, California","ca","150","00","ACSSF","0014411",,,,,"06","037",,,,"106407","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2292,826,214,446,0,133,0,0,33,1466,36.04,9.34,19.46,0,5.8,0,0,1.44,63.96
"060371064072","15000US060371064072","Block Group 2","Block Group 2, Census Tract 1064.07, Los Angeles County, California","ca","150","00","ACSSF","0014412",,,,,"06","037",,,,"106407","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827,220,174,46,0,0,0,0,0,607,26.6,21.04,5.56,0,0,0,0,0,73.4
"060371064081","15000US060371064081","Block Group 1","Block Group 1, Census Tract 1064.08, Los Angeles County, California","ca","150","00","ACSSF","0014413",,,,,"06","037",,,,"106408","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2896,348,140,77,0,119,0,0,12,2548,12.02,4.83,2.66,0,4.11,0,0,0.41,87.98
"060371064082","15000US060371064082","Block Group 2","Block Group 2, Census Tract 1064.08, Los Angeles County, California","ca","150","00","ACSSF","0014414",,,,,"06","037",,,,"106408","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771,24,9,15,0,0,0,0,0,747,3.11,1.17,1.95,0,0,0,0,0,96.89
"060371065101","15000US060371065101","Block Group 1","Block Group 1, Census Tract 1065.10, Los Angeles County, California","ca","150","00","ACSSF","0014415",,,,,"06","037",,,,"106510","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1876,453,196,126,0,115,0,2,14,1423,24.15,10.45,6.72,0,6.13,0,0.11,0.75,75.85
"060371065102","15000US060371065102","Block Group 2","Block Group 2, Census Tract 1065.10, Los Angeles County, California","ca","150","00","ACSSF","0014416",,,,,"06","037",,,,"106510","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2397,300,120,62,0,87,0,7,24,2097,12.52,5.01,2.59,0,3.63,0,0.29,1,87.48
"060371065103","15000US060371065103","Block Group 3","Block Group 3, Census Tract 1065.10, Los Angeles County, California","ca","150","00","ACSSF","0014417",,,,,"06","037",,,,"106510","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1345,788,462,81,0,236,0,0,9,557,58.59,34.35,6.02,0,17.55,0,0,0.67,41.41
"060371065201","15000US060371065201","Block Group 1","Block Group 1, Census Tract 1065.20, Los Angeles County, California","ca","150","00","ACSSF","0014418",,,,,"06","037",,,,"106520","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2433,425,336,2,0,75,0,0,12,2008,17.47,13.81,0.08,0,3.08,0,0,0.49,82.53
"060371065202","15000US060371065202","Block Group 2","Block Group 2, Census Tract 1065.20, Los Angeles County, California","ca","150","00","ACSSF","0014419",,,,,"06","037",,,,"106520","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2030,221,156,14,0,51,0,0,0,1809,10.89,7.68,0.69,0,2.51,0,0,0,89.11
"060371065203","15000US060371065203","Block Group 3","Block Group 3, Census Tract 1065.20, Los Angeles County, California","ca","150","00","ACSSF","0014420",,,,,"06","037",,,,"106520","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1457,10,10,0,0,0,0,0,0,1447,0.69,0.69,0,0,0,0,0,0,99.31
"060371066031","15000US060371066031","Block Group 1","Block Group 1, Census Tract 1066.03, Los Angeles County, California","ca","150","00","ACSSF","0014421",,,,,"06","037",,,,"106603","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1664,1394,912,0,0,445,0,0,37,270,83.77,54.81,0,0,26.74,0,0,2.22,16.23
"060371066032","15000US060371066032","Block Group 2","Block Group 2, Census Tract 1066.03, Los Angeles County, California","ca","150","00","ACSSF","0014422",,,,,"06","037",,,,"106603","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1492,1214,751,70,0,286,37,0,70,278,81.37,50.34,4.69,0,19.17,2.48,0,4.69,18.63
"060371066041","15000US060371066041","Block Group 1","Block Group 1, Census Tract 1066.04, Los Angeles County, California","ca","150","00","ACSSF","0014423",,,,,"06","037",,,,"106604","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498,47,47,0,0,0,0,0,0,451,9.44,9.44,0,0,0,0,0,0,90.56
"060371066042","15000US060371066042","Block Group 2","Block Group 2, Census Tract 1066.04, Los Angeles County, California","ca","150","00","ACSSF","0014424",,,,,"06","037",,,,"106604","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2636,243,152,12,0,77,1,0,1,2393,9.22,5.77,0.46,0,2.92,0.04,0,0.04,90.78
"060371066043","15000US060371066043","Block Group 3","Block Group 3, Census Tract 1066.04, Los Angeles County, California","ca","150","00","ACSSF","0014425",,,,,"06","037",,,,"106604","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779,32,32,0,0,0,0,0,0,747,4.11,4.11,0,0,0,0,0,0,95.89
"060371066044","15000US060371066044","Block Group 4","Block Group 4, Census Tract 1066.04, Los Angeles County, California","ca","150","00","ACSSF","0014426",,,,,"06","037",,,,"106604","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1155,123,19,43,0,31,0,30,0,1032,10.65,1.65,3.72,0,2.68,0,2.6,0,89.35
"060371066411","15000US060371066411","Block Group 1","Block Group 1, Census Tract 1066.41, Los Angeles County, California","ca","150","00","ACSSF","0014427",,,,,"06","037",,,,"106641","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2372,2173,1586,6,0,455,0,0,126,199,91.61,66.86,0.25,0,19.18,0,0,5.31,8.39
"060371066421","15000US060371066421","Block Group 1","Block Group 1, Census Tract 1066.42, Los Angeles County, California","ca","150","00","ACSSF","0014428",,,,,"06","037",,,,"106642","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1162,989,615,63,0,184,0,0,127,173,85.11,52.93,5.42,0,15.83,0,0,10.93,14.89
"060371066422","15000US060371066422","Block Group 2","Block Group 2, Census Tract 1066.42, Los Angeles County, California","ca","150","00","ACSSF","0014429",,,,,"06","037",,,,"106642","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789,519,508,0,0,0,0,0,11,270,65.78,64.39,0,0,0,0,0,1.39,34.22
"060371066423","15000US060371066423","Block Group 3","Block Group 3, Census Tract 1066.42, Los Angeles County, California","ca","150","00","ACSSF","0014430",,,,,"06","037",,,,"106642","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010,760,451,107,0,154,0,0,48,250,75.25,44.65,10.59,0,15.25,0,0,4.75,24.75
"060371066431","15000US060371066431","Block Group 1","Block Group 1, Census Tract 1066.43, Los Angeles County, California","ca","150","00","ACSSF","0014431",,,,,"06","037",,,,"106643","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2957,2596,1674,27,0,857,0,0,38,361,87.79,56.61,0.91,0,28.98,0,0,1.29,12.21
"060371066432","15000US060371066432","Block Group 2","Block Group 2, Census Tract 1066.43, Los Angeles County, California","ca","150","00","ACSSF","0014432",,,,,"06","037",,,,"106643","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755,675,517,55,0,74,0,0,29,80,89.4,68.48,7.28,0,9.8,0,0,3.84,10.6
"060371066433","15000US060371066433","Block Group 3","Block Group 3, Census Tract 1066.43, Los Angeles County, California","ca","150","00","ACSSF","0014433",,,,,"06","037",,,,"106643","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865,688,605,0,20,47,0,0,16,177,79.54,69.94,0,2.31,5.43,0,0,1.85,20.46
"060371066451","15000US060371066451","Block Group 1","Block Group 1, Census Tract 1066.45, Los Angeles County, California","ca","150","00","ACSSF","0014434",,,,,"06","037",,,,"106645","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669,1334,1167,11,0,115,0,0,41,335,79.93,69.92,0.66,0,6.89,0,0,2.46,20.07
"060371066452","15000US060371066452","Block Group 2","Block Group 2, Census Tract 1066.45, Los Angeles County, California","ca","150","00","ACSSF","0014435",,,,,"06","037",,,,"106645","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1981,1692,1078,45,14,544,0,0,11,289,85.41,54.42,2.27,0.71,27.46,0,0,0.56,14.59
"060371066461","15000US060371066461","Block Group 1","Block Group 1, Census Tract 1066.46, Los Angeles County, California","ca","150","00","ACSSF","0014436",,,,,"06","037",,,,"106646","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1879,1505,935,115,4,346,0,0,105,374,80.1,49.76,6.12,0.21,18.41,0,0,5.59,19.9
"060371066462","15000US060371066462","Block Group 2","Block Group 2, Census Tract 1066.46, Los Angeles County, California","ca","150","00","ACSSF","0014437",,,,,"06","037",,,,"106646","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1282,757,466,42,0,229,16,0,4,525,59.05,36.35,3.28,0,17.86,1.25,0,0.31,40.95
"060371066481","15000US060371066481","Block Group 1","Block Group 1, Census Tract 1066.48, Los Angeles County, California","ca","150","00","ACSSF","0014438",,,,,"06","037",,,,"106648","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3544,128,116,0,0,6,0,6,0,3416,3.61,3.27,0,0,0.17,0,0.17,0,96.39
"060371066482","15000US060371066482","Block Group 2","Block Group 2, Census Tract 1066.48, Los Angeles County, California","ca","150","00","ACSSF","0014439",,,,,"06","037",,,,"106648","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,24,12,12,0,0,0,0,0,978,2.4,1.2,1.2,0,0,0,0,0,97.6
"060371066491","15000US060371066491","Block Group 1","Block Group 1, Census Tract 1066.49, Los Angeles County, California","ca","150","00","ACSSF","0014440",,,,,"06","037",,,,"106649","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1153,126,82,0,0,30,0,0,14,1027,10.93,7.11,0,0,2.6,0,0,1.21,89.07
"060371066492","15000US060371066492","Block Group 2","Block Group 2, Census Tract 1066.49, Los Angeles County, California","ca","150","00","ACSSF","0014441",,,,,"06","037",,,,"106649","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1508,769,139,70,7,471,5,28,49,739,50.99,9.22,4.64,0.46,31.23,0.33,1.86,3.25,49.01
"060371070101","15000US060371070101","Block Group 1","Block Group 1, Census Tract 1070.10, Los Angeles County, California","ca","150","00","ACSSF","0014442",,,,,"06","037",,,,"107010","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3141,144,88,14,8,20,0,0,14,2997,4.58,2.8,0.45,0.25,0.64,0,0,0.45,95.42
"060371070201","15000US060371070201","Block Group 1","Block Group 1, Census Tract 1070.20, Los Angeles County, California","ca","150","00","ACSSF","0014443",,,,,"06","037",,,,"107020","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4674,661,209,18,0,418,0,0,16,4013,14.14,4.47,0.39,0,8.94,0,0,0.34,85.86
"060371070202","15000US060371070202","Block Group 2","Block Group 2, Census Tract 1070.20, Los Angeles County, California","ca","150","00","ACSSF","0014444",,,,,"06","037",,,,"107020","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643,8,8,0,0,0,0,0,0,635,1.24,1.24,0,0,0,0,0,0,98.76
"060371081011","15000US060371081011","Block Group 1","Block Group 1, Census Tract 1081.01, Los Angeles County, California","ca","150","00","ACSSF","0014445",,,,,"06","037",,,,"108101","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2327,2004,1328,83,0,513,0,6,74,323,86.12,57.07,3.57,0,22.05,0,0.26,3.18,13.88
"060371081021","15000US060371081021","Block Group 1","Block Group 1, Census Tract 1081.02, Los Angeles County, California","ca","150","00","ACSSF","0014446",,,,,"06","037",,,,"108102","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3552,3230,1932,130,0,1109,0,0,59,322,90.93,54.39,3.66,0,31.22,0,0,1.66,9.07
"060371081031","15000US060371081031","Block Group 1","Block Group 1, Census Tract 1081.03, Los Angeles County, California","ca","150","00","ACSSF","0014447",,,,,"06","037",,,,"108103","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1703,1397,980,0,10,356,20,0,31,306,82.03,57.55,0,0.59,20.9,1.17,0,1.82,17.97
"060371081032","15000US060371081032","Block Group 2","Block Group 2, Census Tract 1081.03, Los Angeles County, California","ca","150","00","ACSSF","0014448",,,,,"06","037",,,,"108103","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1396,1346,809,0,0,468,0,0,69,50,96.42,57.95,0,0,33.52,0,0,4.94,3.58
"060371081041","15000US060371081041","Block Group 1","Block Group 1, Census Tract 1081.04, Los Angeles County, California","ca","150","00","ACSSF","0014449",,,,,"06","037",,,,"108104","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1836,1700,930,96,0,644,0,0,30,136,92.59,50.65,5.23,0,35.08,0,0,1.63,7.41
"060371082011","15000US060371082011","Block Group 1","Block Group 1, Census Tract 1082.01, Los Angeles County, California","ca","150","00","ACSSF","0014450",,,,,"06","037",,,,"108201","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2565,2362,871,191,0,1103,0,0,197,203,92.09,33.96,7.45,0,43,0,0,7.68,7.91
"060371082012","15000US060371082012","Block Group 2","Block Group 2, Census Tract 1082.01, Los Angeles County, California","ca","150","00","ACSSF","0014451",,,,,"06","037",,,,"108201","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2895,2792,1130,166,0,1441,0,0,55,103,96.44,39.03,5.73,0,49.78,0,0,1.9,3.56
"060371082021","15000US060371082021","Block Group 1","Block Group 1, Census Tract 1082.02, Los Angeles County, California","ca","150","00","ACSSF","0014452",,,,,"06","037",,,,"108202","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7487,6982,2482,588,34,3566,0,19,293,505,93.25,33.15,7.85,0.45,47.63,0,0.25,3.91,6.75
"060371091001","15000US060371091001","Block Group 1","Block Group 1, Census Tract 1091, Los Angeles County, California","ca","150","00","ACSSF","0014453",,,,,"06","037",,,,"109100","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1073,380,271,0,0,109,0,0,0,693,35.41,25.26,0,0,10.16,0,0,0,64.59
"060371091002","15000US060371091002","Block Group 2","Block Group 2, Census Tract 1091, Los Angeles County, California","ca","150","00","ACSSF","0014454",,,,,"06","037",,,,"109100","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1724,646,410,8,7,221,0,0,0,1078,37.47,23.78,0.46,0.41,12.82,0,0,0,62.53
